#! FIELDS bnintrag.min bhbridge.max file.free der_bnintrag.min der_bhbridge.max
#! SET min_bnintrag.min -0.181674
#! SET max_bnintrag.min 1.10879
#! SET nbins_bnintrag.min  201
#! SET periodic_bnintrag.min false
#! SET min_bhbridge.max 0.832581
#! SET max_bhbridge.max 2.68442
#! SET nbins_bhbridge.max  201
#! SET periodic_bhbridge.max false
    0.321606960    0.832581000  239.099058107   -0.178226258   -0.916869139
    0.328059280    0.832581000  239.097882648   -0.185527797   -0.974282661
    0.334511600    0.832581000  239.096661344   -0.192709812   -1.033919780
    0.340963920    0.832581000  239.095391951   -0.199867592   -1.095889891
    0.347416240    0.832581000  239.094079508   -0.206748405   -1.159945969
    0.353868560    0.832581000  239.092718126   -0.213649154   -1.226370564
    0.360320880    0.832581000  239.091314432   -0.220259161   -1.294846913
    0.366773200    0.832581000  239.089868136   -0.226622421   -1.365384784
    0.373225520    0.832581000  239.088380412   -0.232722215   -1.437929554
    0.379677840    0.832581000  239.086856543   -0.238356200   -1.512223965
    0.386130160    0.832581000  239.085295816   -0.243629537   -1.588298357
    0.392582480    0.832581000  239.083701969   -0.248447882   -1.665976007
    0.399034800    0.832581000  239.082078074   -0.252766898   -1.745104987
    0.405487120    0.832581000  239.080429411   -0.256453497   -1.825428483
    0.411939440    0.832581000  239.078753471   -0.259779596   -1.907068961
    0.418391760    0.832581000  239.077064016   -0.262238099   -1.989357119
    0.424844080    0.832581000  239.075362391   -0.263958968   -2.072226308
    0.431296400    0.832581000  239.073653549   -0.264913505   -2.155435588
    0.437748720    0.832581000  239.071939340   -0.265244851   -2.238895450
    0.444201040    0.832581000  239.070225464   -0.264916665   -2.322327088
    0.450653360    0.832581000  239.068517743   -0.263899707   -2.405445849
    0.457105680    0.832581000  239.066818250   -0.262349273   -2.488149275
    0.463558000    0.832581000  239.065130440   -0.260346343   -2.570268828
    0.470010320    0.832581000  239.063455703   -0.258058708   -2.651736097
    0.476462640    0.832581000  239.061798871   -0.255459741   -2.732312811
    0.482914960    0.832581000  239.060158693   -0.252792022   -2.812059009
    0.489367280    0.832581000  239.058535926   -0.250273996   -2.890935280
    0.495819600    0.832581000  239.056929160   -0.247796285   -2.969010035
    0.502271920    0.832581000  239.055335994   -0.245756619   -3.046398338
    0.508724240    0.832581000  239.053754708   -0.244019132   -3.123182225
    0.515176560    0.832581000  239.052179750   -0.242892150   -3.199631705
    0.521628880    0.832581000  239.050610134   -0.242287774   -3.275793923
    0.528081200    0.832581000  239.049030438   -0.242777399   -3.352418581
    0.534533520    0.832581000  239.047425472   -0.244928464   -3.430246855
    0.540985840    0.832581000  239.045783020   -0.248976432   -3.509875332
    0.547438160    0.832581000  239.044137273   -0.252938632   -3.589638770
    0.553890480    0.832581000  239.042480901   -0.256823818   -3.669897870
    0.560342800    0.832581000  239.040809137   -0.260700541   -3.750888928
    0.566795120    0.832581000  239.039114018   -0.264725027   -3.833002664
    0.573247440    0.832581000  239.037393109   -0.268869076   -3.916361137
    0.579699760    0.832581000  239.035645034   -0.272962755   -4.001036489
    0.586152080    0.832581000  239.033871389   -0.276969178   -4.086955317
    0.592604400    0.832581000  239.032073904   -0.280883752   -4.174037803
    0.599056720    0.832581000  239.030249721   -0.284533263   -4.262430544
    0.605509040    0.832581000  239.028403592   -0.288196358   -4.351905375
    0.611961360    0.832581000  239.026532806   -0.291907118   -4.442599268
    0.618413680    0.832581000  239.024636611   -0.295929514   -4.534552884
    0.624866000    0.832581000  239.022715234   -0.300729636   -4.627757847
    0.631318320    0.832581000  239.020757649   -0.306392479   -4.722755505
    0.637770640    0.832581000  239.018758835   -0.313440665   -4.819791707
    0.644222960    0.832581000  239.016710474   -0.322373787   -4.919271675
    0.650675280    0.832581000  239.014598134   -0.333490196   -5.021898234
    0.657127600    0.832581000  239.012405087   -0.347015220   -5.128486218
    0.663579920    0.832581000  239.010117821   -0.363304853   -5.239690397
    0.670032240    0.832581000  239.007715850   -0.382266800   -5.356506000
    0.676484560    0.832581000  239.005181980   -0.403767039   -5.479767419
    0.682936880    0.832581000  239.002502331   -0.427534235   -5.610146618
    0.689389200    0.832581000  238.999665740   -0.453036759   -5.748181095
    0.695841520    0.832581000  238.996658544   -0.479139912   -5.894533855
    0.702293840    0.832581000  238.993484177   -0.504973850   -6.049032240
    0.708746160    0.832581000  238.990149285   -0.529213477   -6.211347995
    0.715198480    0.832581000  238.986667170   -0.550207179   -6.380830701
    0.721650800    0.832581000  238.983062754   -0.566218514   -6.556263061
    0.728103120    0.832581000  238.979376785   -0.575663095   -6.735658497
    0.734555440    0.832581000  238.975656069   -0.576705205   -6.916736709
    0.741007760    0.832581000  238.971962310   -0.567786957   -7.096492305
    0.747460080    0.832581000  238.968360677   -0.547207109   -7.271753754
    0.753912400    0.832581000  238.964937948   -0.514163965   -7.438297389
    0.760364720    0.832581000  238.961768276   -0.467283053   -7.592509553
    0.766817040    0.832581000  238.958944081   -0.406294923   -7.729897946
    0.773269360    0.832581000  238.956560307   -0.331479558   -7.845841214
    0.779721680    0.832581000  238.954702843   -0.243293827   -7.936162353
    0.786174000    0.832581000  238.953453123   -0.142753911   -7.996899236
    0.792626320    0.832581000  238.952887814   -0.031569510   -8.024324033
    0.799078640    0.832581000  238.953071036    0.088126582   -8.015318887
    0.805530960    0.832581000  238.954046218    0.214112878   -7.967770988
    0.811983280    0.832581000  238.955846662    0.343546530   -7.880064319
    0.818435600    0.832581000  238.958485577    0.473470627   -7.751557070
    0.824887920    0.832581000  238.961956175    0.600884812   -7.582581710
    0.831340240    0.832581000  238.966235299    0.722681934   -7.374267587
    0.837792560    0.832581000  238.971278072    0.836050790   -7.128799299
    0.844244880    0.832581000  238.977016286    0.938741718   -6.849496646
    0.850697200    0.832581000  238.983371683    1.028610575   -6.540172095
    0.857149520    0.832581000  238.990261538    1.103547758   -6.204849026
    0.863601840    0.832581000  238.997582704    1.162445021   -5.848548667
    0.870054160    0.832581000  239.005232364    1.204388554   -5.476272149
    0.876506480    0.832581000  239.013095989    1.229406494   -5.093594277
    0.882958800    0.832581000  239.021065610    1.237731088   -4.705768134
    0.889411120    0.832581000  239.029038989    1.229947288   -4.317766883
    0.895863440    0.832581000  239.036910830    1.207498591   -3.934715254
    0.902315760    0.832581000  239.044599069    1.171462290   -3.560608185
    0.908768080    0.832581000  239.052015358    1.123987842   -3.199736161
    0.915220400    0.832581000  239.059093965    1.066885009   -2.855301469
    0.921672720    0.832581000  239.065779720    1.002159941   -2.529985727
    0.928125040    0.832581000  239.072027631    0.931973344   -2.225977398
    0.934577360    0.832581000  239.077811099    0.858154307   -1.944574958
    0.941029680    0.832581000  239.083112710    0.782565116   -1.686618274
    0.947482000    0.832581000  239.087926424    0.706892384   -1.452404377
    0.953934320    0.832581000  239.092253922    0.632731597   -1.241850072
    0.960386640    0.832581000  239.096116161    0.560937476   -1.053934687
    0.966838960    0.832581000  239.099521096    0.493100245   -0.888270250
    0.973291280    0.832581000  239.102500695    0.429685306   -0.743302421
    0.979743600    0.832581000  239.105084691    0.371231763   -0.617583129
    0.986195920    0.832581000  239.107309853    0.317859545   -0.509322131
    0.992648240    0.832581000  239.109206898    0.269859950   -0.417026069
    0.999100560    0.832581000  239.110809766    0.227230153   -0.339043516
    1.005552880    0.832581000  239.112154257    0.189712617   -0.273632853
    1.012005200    0.832581000  239.113272263    0.157070540   -0.219240841
    1.018457520    0.832581000  239.114195693    0.128899030   -0.174314314
    1.024909840    0.832581000  239.114948315    0.105024164   -0.137699279
    1.031362160    0.832581000  239.115559667    0.084843603   -0.107956994
    1.037814480    0.832581000  239.116052920    0.067921367   -0.083960779
    1.044266800    0.832581000  239.116444878    0.054005522   -0.064892441
    1.050719120    0.832581000  239.116757316    0.042497193   -0.049692187
    1.057171440    0.832581000  239.117002589    0.033161189   -0.037760295
    1.063623760    0.832581000  239.117197054    0.025487041   -0.028299643
    1.070076080    0.832581000  239.117347928    0.019344293   -0.020959734
    1.076528400    0.832581000  239.117476210    0.013879910   -0.014719741
    1.082980720    0.832581000  239.117595302    0.008560147   -0.008925361
    1.089433040    0.832581000  239.117703101    0.003562421   -0.003679460
    1.095885360    0.832581000  239.117755793    0.001092203   -0.001116871
    1.102337680    0.832581000  239.117775314    0.000166619   -0.000169235
    1.108790000    0.832581000  239.117778649    0.000007385   -0.000007591

   -0.181674000    0.841840195  239.117778804   -0.000000000   -0.000000000
   -0.175221680    0.841840195  239.117778804   -0.000000000   -0.000000000
   -0.168769360    0.841840195  239.117778804   -0.000000000   -0.000000000
   -0.162317040    0.841840195  239.117778804   -0.000000000   -0.000000000
